RXN_ID	EQUATION	SUBSYSTEM	Direction	EQUATION_LHS	EQUATION_RHS	Substrate_Set	Product_Set	Metabolite_Set	Substrate_Count	Product_Count	Metabolite_Count	Measured_Substrate	Measured_Product	Measured_Metabolite	Measured_Substrate_Count	Measured_Product_Count	Measured_Metabolite_Count
MAR00073	lysine + [apocarboxlase] => H+ + H2O + apoC-lys	Biotin metabolism	1	lysine + [apocarboxlase]	H+ + H2O + apoC-lys	{'lysine', '[apocarboxlase]'}	{'H+', 'apoC-lys', 'H2O'}	{'H+', '[apocarboxlase]', 'apoC-lys', 'H2O', 'lysine'}	2	3	5	{'lysine'}	{}	{'lysine'}	1	0	1
MAR00083	choloyl-CoA + glycine => CoA + glycocholate	Bile acid biosynthesis	1	choloyl-CoA + glycine	CoA + glycocholate	{'choloyl-CoA', 'glycine'}	{'CoA', 'glycocholate'}	{'choloyl-CoA', 'CoA', 'glycine', 'glycocholate'}	2	2	4	{'glycine'}	{}	{'glycine'}	1	0	1
MAR00084	glycine + Chenodeoxyglycocholoyl Coenzyme A => CoA + glycochenodeoxycholate	Bile acid biosynthesis	1	glycine + Chenodeoxyglycocholoyl Coenzyme A	CoA + glycochenodeoxycholate	{'Chenodeoxyglycocholoyl Coenzyme A', 'glycine'}	{'CoA', 'glycochenodeoxycholate'}	{'Chenodeoxyglycocholoyl Coenzyme A', 'CoA', 'glycochenodeoxycholate', 'glycine'}	2	2	4	{'glycine'}	{}	{'glycine'}	1	0	1
MAR00085	chenodeoxycholoyl-CoA + glycine => CoA + glycochenodeoxycholate	Bile acid biosynthesis	1	chenodeoxycholoyl-CoA + glycine	CoA + glycochenodeoxycholate	{'chenodeoxycholoyl-CoA', 'glycine'}	{'CoA', 'glycochenodeoxycholate'}	{'chenodeoxycholoyl-CoA', 'CoA', 'glycochenodeoxycholate', 'glycine'}	2	2	4	{'glycine'}	{}	{'glycine'}	1	0	1
MAR00088	H2O + NAD+ + 3-amino-propanal => beta-alanine + 2 H+ + NADH	Beta-alanine metabolism	1	H2O + NAD+ + 3-amino-propanal	beta-alanine + 2 H+ + NADH	{'NAD+', '3-amino-propanal', 'H2O'}	{'H+', 'NADH', 'beta-alanine'}	{'H+', 'NADH', 'NAD+', 'beta-alanine', '3-amino-propanal', 'H2O'}	3	3	6	{}	{'beta-alanine'}	{'beta-alanine'}	0	1	1
MAR00091	H2O + biocytin => lysine + biotin	Biotin metabolism	1	H2O + biocytin	lysine + biotin	{'H2O', 'biocytin'}	{'biotin', 'lysine'}	{'biocytin', 'biotin', 'lysine', 'H2O'}	2	2	4	{}	{'lysine'}	{'lysine'}	0	1	1
MAR00222	FADH2 + desmosterol => cholesterol + FAD	Cholesterol metabolism	1	FADH2 + desmosterol	cholesterol + FAD	{'FADH2', 'desmosterol'}	{'FAD', 'cholesterol'}	{'FADH2', 'desmosterol', 'FAD', 'cholesterol'}	2	2	4	{}	{'cholesterol'}	{'cholesterol'}	0	1	1
MAR00228	H+ + NADPH + provitamin D3 => cholesterol + NADP+	Cholesterol metabolism	1	H+ + NADPH + provitamin D3	cholesterol + NADP+	{'H+', 'provitamin D3', 'NADPH'}	{'NADP+', 'cholesterol'}	{'H+', 'NADPH', 'provitamin D3', 'NADP+', 'cholesterol'}	3	2	5	{}	{'cholesterol'}	{'cholesterol'}	0	1	1
MAR01371	H+ + 3-hydroxy-N6,N6,N6-trimethyl-L-lysine => glycine + 4-trimethylammoniobutanal	Lysine metabolism	1	H+ + 3-hydroxy-N6,N6,N6-trimethyl-L-lysine	glycine + 4-trimethylammoniobutanal	{'H+', '3-hydroxy-N6,N6,N6-trimethyl-L-lysine'}	{'4-trimethylammoniobutanal', 'glycine'}	{'H+', '3-hydroxy-N6,N6,N6-trimethyl-L-lysine', '4-trimethylammoniobutanal', 'glycine'}	2	2	4	{}	{'glycine'}	{'glycine'}	0	1	1
MAR01380	glycogenin G4G4 + H2O => glucose + glycogenin G7	Starch and sucrose metabolism	1	glycogenin G4G4 + H2O	glucose + glycogenin G7	{'glycogenin G4G4', 'H2O'}	{'glucose', 'glycogenin G7'}	{'glucose', 'glycogenin G4G4', 'H2O', 'glycogenin G7'}	2	2	4	{}	{'glucose'}	{'glucose'}	0	1	1
MAR01471	acetyl-CoA + 20 H+ + 7 malonyl-CoA + 14 NADPH => 7 CO2 + 8 CoA + 6 H2O + 14 NADP+ + palmitate	Fatty acid biosynthesis	1	acetyl-CoA + 20 H+ + 7 malonyl-CoA + 14 NADPH	7 CO2 + 8 CoA + 6 H2O + 14 NADP+ + palmitate	{'H+', 'acetyl-CoA', 'malonyl-CoA', 'NADPH'}	{'CoA', 'NADP+', 'H2O', 'palmitate', 'CO2'}	{'malonyl-CoA', 'CoA', 'NADP+', 'H2O', 'H+', 'acetyl-CoA', 'palmitate', 'NADPH', 'CO2'}	4	5	9	{}	{'palmitate'}	{'palmitate'}	0	1	1
MAR01475	cholesterol + PC-LD pool => cholesterol-ester pool + 2-lysolecithin pool	Fatty acid oxidation	1	cholesterol + PC-LD pool	cholesterol-ester pool + 2-lysolecithin pool	{'PC-LD pool', 'cholesterol'}	{'cholesterol-ester pool', '2-lysolecithin pool'}	{'cholesterol-ester pool', 'PC-LD pool', '2-lysolecithin pool', 'cholesterol'}	2	2	4	{'cholesterol'}	{}	{'cholesterol'}	1	0	1
MAR01497	2 H+ + lanosterol + 3 NADPH + 3 O2 => 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + formate + 4 H2O + 3 NADP+	Cholesterol metabolism	1	2 H+ + lanosterol + 3 NADPH + 3 O2	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + formate + 4 H2O + 3 NADP+	{'H+', 'O2', 'lanosterol', 'NADPH'}	{'H2O', 'NADP+', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', 'formate'}	{'4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', 'O2', 'formate', 'NADP+', 'H2O', 'H+', 'NADPH', 'lanosterol'}	4	4	8	{'lanosterol'}	{}	{'lanosterol'}	1	0	1
MAR01498	squalene 2,3-oxide => lanosterol	Cholesterol metabolism	1	squalene 2,3-oxide	lanosterol	{'squalene 2,3-oxide'}	{'lanosterol'}	{'squalene 2,3-oxide', 'lanosterol'}	1	1	2	{}	{'lanosterol'}	{'lanosterol'}	0	1	1
MAR01560	H2O + Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]}) => glucose + Glycogen, Structure 5 (Glycogenin-2[1,4-Glc])	Starch and sucrose metabolism	1	H2O + Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})	glucose + Glycogen, Structure 5 (Glycogenin-2[1,4-Glc])	{'Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})', 'H2O'}	{'glucose', 'Glycogen, Structure 5 (Glycogenin-2[1,4-Glc])'}	{'glucose', 'Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})', 'Glycogen, Structure 5 (Glycogenin-2[1,4-Glc])', 'H2O'}	2	2	4	{}	{'glucose'}	{'glucose'}	0	1	1
MAR01571	cholesterol + H+ + NADPH + O2 => H2O + NADP+ + 24-hydroxycholesterol	Bile acid biosynthesis	1	cholesterol + H+ + NADPH + O2	H2O + NADP+ + 24-hydroxycholesterol	{'H+', 'NADPH', 'O2', 'cholesterol'}	{'NADP+', 'H2O', '24-hydroxycholesterol'}	{'H+', '24-hydroxycholesterol', 'O2', 'NADPH', 'NADP+', 'H2O', 'cholesterol'}	4	3	7	{'cholesterol'}	{}	{'cholesterol'}	1	0	1
MAR01634	ATP + pantothenate => ADP + H+ + D-4-phosphopantothenate	CoA synthesis	1	ATP + pantothenate	ADP + H+ + D-4-phosphopantothenate	{'pantothenate', 'ATP'}	{'H+', 'ADP', 'D-4-phosphopantothenate'}	{'H+', 'D-4-phosphopantothenate', 'pantothenate', 'ADP', 'ATP'}	2	3	5	{'pantothenate'}	{}	{'pantothenate'}	1	0	1
MAR01649	O2 + AKG + proline => CO2 + succinate + trans-4-hydroxy-L-proline	Arginine and proline metabolism	1	O2 + AKG + proline	CO2 + succinate + trans-4-hydroxy-L-proline	{'proline', 'AKG', 'O2'}	{'succinate', 'CO2', 'trans-4-hydroxy-L-proline'}	{'proline', 'succinate', 'AKG', 'O2', 'CO2', 'trans-4-hydroxy-L-proline'}	3	3	6	{'proline'}	{'succinate'}	{'proline', 'succinate'}	1	1	2
MAR01812	H2O + trehalose => 2 glucose	Starch and sucrose metabolism	1	H2O + trehalose	2 glucose	{'trehalose', 'H2O'}	{'glucose'}	{'glucose', 'trehalose', 'H2O'}	2	1	3	{}	{'glucose'}	{'glucose'}	0	1	1
MAR02023	arginine + 2 NADPH + 2 O2 => citrulline + 2 H2O + 2 NADP+ + NO	Arginine and proline metabolism	1	arginine + 2 NADPH + 2 O2	citrulline + 2 H2O + 2 NADP+ + NO	{'arginine', 'O2', 'NADPH'}	{'NO', 'NADP+', 'citrulline', 'H2O'}	{'citrulline', 'arginine', 'O2', 'NADPH', 'NO', 'NADP+', 'H2O'}	3	4	7	{'arginine'}	{}	{'arginine'}	1	0	1
MAR02119	O2 + tetrahydrobiopterin + tryptophan => 5-hydroxy-L-tryptophan + dihydrobiopterin + H2O	Biopterin metabolism	1	O2 + tetrahydrobiopterin + tryptophan	5-hydroxy-L-tryptophan + dihydrobiopterin + H2O	{'tetrahydrobiopterin', 'tryptophan', 'O2'}	{'5-hydroxy-L-tryptophan', 'dihydrobiopterin', 'H2O'}	{'dihydrobiopterin', 'O2', '5-hydroxy-L-tryptophan', 'tetrahydrobiopterin', 'H2O', 'tryptophan'}	3	3	6	{'tryptophan'}	{}	{'tryptophan'}	1	0	1
MAR02200	2 H+ + 3 NADPH + 3 O2 + lanosterol => formate + 4 H2O + 3 NADP+ + 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	Cholesterol metabolism	1	2 H+ + 3 NADPH + 3 O2 + lanosterol	formate + 4 H2O + 3 NADP+ + 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	{'H+', 'lanosterol', 'O2', 'NADPH'}	{'NADP+', 'H2O', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', 'formate'}	{'4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', 'O2', 'formate', 'NADP+', 'H2O', 'H+', 'NADPH', 'lanosterol'}	4	4	8	{'lanosterol'}	{}	{'lanosterol'}	1	0	1
MAR02306	cholesterol + (2E)-hexadecenoyl-CoA => cholesterol-ester-palmn + CoA	Miscellaneous	1	cholesterol + (2E)-hexadecenoyl-CoA	cholesterol-ester-palmn + CoA	{'(2E)-hexadecenoyl-CoA', 'cholesterol'}	{'CoA', 'cholesterol-ester-palmn'}	{'(2E)-hexadecenoyl-CoA', 'CoA', 'cholesterol-ester-palmn', 'cholesterol'}	2	2	4	{'cholesterol'}	{}	{'cholesterol'}	1	0	1
MAR02329	H2O + Stearoyl-ACP => [ACP] + H+ + stearate	Fatty acid biosynthesis	1	H2O + Stearoyl-ACP	[ACP] + H+ + stearate	{'H2O', 'Stearoyl-ACP'}	{'H+', 'stearate', '[ACP]'}	{'H+', 'stearate', '[ACP]', 'Stearoyl-ACP', 'H2O'}	2	3	5	{}	{'stearate'}	{'stearate'}	0	1	1
MAR02341	H2O + GM1 => galactose + GM2	Miscellaneous	1	H2O + GM1	galactose + GM2	{'GM1', 'H2O'}	{'GM2', 'galactose'}	{'GM2', 'GM1', 'H2O', 'galactose'}	2	2	4	{}	{'galactose'}	{'galactose'}	0	1	1
MAR03167	urate => H+ + urate radical	Purine metabolism	1	urate	H+ + urate radical	{'urate'}	{'urate radical', 'H+'}	{'urate radical', 'H+', 'urate'}	1	2	3	{'urate'}	{}	{'urate'}	1	0	1
MAR03384	AKG + O2 + 3(S)-Phytanoyl Coenzyme A => CO2 + succinate + 3(S)-2-Hydroxyphytanoyl Coenzyme A	Fatty acid oxidation	1	AKG + O2 + 3(S)-Phytanoyl Coenzyme A	CO2 + succinate + 3(S)-2-Hydroxyphytanoyl Coenzyme A	{'AKG', 'O2', '3(S)-Phytanoyl Coenzyme A'}	{'succinate', 'CO2', '3(S)-2-Hydroxyphytanoyl Coenzyme A'}	{'succinate', '3(S)-2-Hydroxyphytanoyl Coenzyme A', 'AKG', 'O2', 'CO2', '3(S)-Phytanoyl Coenzyme A'}	3	3	6	{}	{'succinate'}	{'succinate'}	0	1	1
MAR03598	CO2 + 3 lanosterol => 3 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + 2 H2O + 4 One Carbon Unit	Cholesterol metabolism	1	CO2 + 3 lanosterol	3 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + 2 H2O + 4 One Carbon Unit	{'CO2', 'lanosterol'}	{'4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', 'One Carbon Unit', 'H2O'}	{'CO2', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', 'H2O', 'One Carbon Unit', 'lanosterol'}	2	3	5	{'lanosterol'}	{}	{'lanosterol'}	1	0	1
MAR03779	H2O + PI pool => H+ + inositol + phosphatidate-LD-PI pool	Phosphatidylinositol phosphate metabolism	1	H2O + PI pool	H+ + inositol + phosphatidate-LD-PI pool	{'H2O', 'PI pool'}	{'H+', 'inositol', 'phosphatidate-LD-PI pool'}	{'H+', 'inositol', 'phosphatidate-LD-PI pool', 'H2O', 'PI pool'}	2	3	5	{}	{'inositol'}	{'inositol'}	0	1	1
MAR03781	H2O + PI pool => H+ + inositol + phosphatidate-LD-PI pool	Phosphatidylinositol phosphate metabolism	1	H2O + PI pool	H+ + inositol + phosphatidate-LD-PI pool	{'H2O', 'PI pool'}	{'H+', 'inositol', 'phosphatidate-LD-PI pool'}	{'H+', 'inositol', 'phosphatidate-LD-PI pool', 'H2O', 'PI pool'}	2	3	5	{}	{'inositol'}	{'inositol'}	0	1	1
MAR03786	H2O + PI pool => H+ + inositol + phosphatidate-LD-PI pool	Phosphatidylinositol phosphate metabolism	1	H2O + PI pool	H+ + inositol + phosphatidate-LD-PI pool	{'H2O', 'PI pool'}	{'H+', 'inositol', 'phosphatidate-LD-PI pool'}	{'H+', 'inositol', 'phosphatidate-LD-PI pool', 'H2O', 'PI pool'}	2	3	5	{}	{'inositol'}	{'inositol'}	0	1	1
MAR03791	H2O + PS-LD pool => H+ + serine + phosphatidate-LD-PS pool	Glycerophospholipid metabolism	1	H2O + PS-LD pool	H+ + serine + phosphatidate-LD-PS pool	{'PS-LD pool', 'H2O'}	{'H+', 'phosphatidate-LD-PS pool', 'serine'}	{'H+', 'phosphatidate-LD-PS pool', 'serine', 'PS-LD pool', 'H2O'}	2	3	5	{}	{'serine'}	{'serine'}	0	1	1
MAR03798	H2O + PS-LD pool => H+ + serine + phosphatidate-LD-PS pool	Glycerophospholipid metabolism	1	H2O + PS-LD pool	H+ + serine + phosphatidate-LD-PS pool	{'PS-LD pool', 'H2O'}	{'H+', 'phosphatidate-LD-PS pool', 'serine'}	{'H+', 'phosphatidate-LD-PS pool', 'serine', 'PS-LD pool', 'H2O'}	2	3	5	{}	{'serine'}	{'serine'}	0	1	1
MAR04413	0.50563 alanine + 0.35926 arginine + 0.27942 asparagine + 0.35261 aspartate + 20.7045 ATP + 0.020401 cholesterol + 0.011658 CL pool + 0.039036 CTP + 0.046571 cysteine + 0.013183 dATP + 0.009442 dCTP + 0.009898 dGTP + 0.013091 dTTP + 0.27519 glucose-6-phosphate + 0.38587 glutamate + 0.326 glutamine + 0.53889 glycine + 0.036117 GTP + 20.6508 H2O + 0.12641 histidine + 0.28608 isoleucine + 0.54554 leucine + 0.59211 lysine + 0.15302 methionine + 0.15446 PC-LD pool + 0.055374 PE-LD pool + 0.25947 phenylalanine + 0.023315 PI pool + 0.41248 proline + 0.005829 PS-LD pool + 0.39253 serine + 0.017486 SM pool + 0.31269 threonine + 0.013306 tryptophan + 0.15967 tyrosine + 0.053446 UTP + 0.35261 valine + 0.002914 PG-CL pool => 20.6508 ADP + 20.6508 H+ + 20.6508 Pi + biomass	Artificial reactions	1	0.50563 alanine + 0.35926 arginine + 0.27942 asparagine + 0.35261 aspartate + 20.7045 ATP + 0.020401 cholesterol + 0.011658 CL pool + 0.039036 CTP + 0.046571 cysteine + 0.013183 dATP + 0.009442 dCTP + 0.009898 dGTP + 0.013091 dTTP + 0.27519 glucose-6-phosphate + 0.38587 glutamate + 0.326 glutamine + 0.53889 glycine + 0.036117 GTP + 20.6508 H2O + 0.12641 histidine + 0.28608 isoleucine + 0.54554 leucine + 0.59211 lysine + 0.15302 methionine + 0.15446 PC-LD pool + 0.055374 PE-LD pool + 0.25947 phenylalanine + 0.023315 PI pool + 0.41248 proline + 0.005829 PS-LD pool + 0.39253 serine + 0.017486 SM pool + 0.31269 threonine + 0.013306 tryptophan + 0.15967 tyrosine + 0.053446 UTP + 0.35261 valine + 0.002914 PG-CL pool	20.6508 ADP + 20.6508 H+ + 20.6508 Pi + biomass	{'GTP', 'cholesterol', 'SM pool', 'serine', 'glutamine', 'aspartate', 'PG-CL pool', 'tyrosine', 'dCTP', 'glutamate', 'glucose-6-phosphate', 'PE-LD pool', 'H2O', 'CL pool', 'histidine', 'PI pool', 'proline', 'alanine', 'lysine', 'threonine', 'dATP', 'CTP', 'UTP', 'asparagine', 'PS-LD pool', 'dTTP', 'PC-LD pool', 'phenylalanine', 'ATP', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'dGTP', 'methionine', 'glycine', 'valine', 'leucine'}	{'H+', 'ADP', 'Pi', 'biomass'}	{'GTP', 'cholesterol', 'SM pool', 'serine', 'glutamine', 'aspartate', 'PG-CL pool', 'tyrosine', 'dCTP', 'glutamate', 'glucose-6-phosphate', 'PE-LD pool', 'H2O', 'CL pool', 'histidine', 'PI pool', 'H+', 'Pi', 'proline', 'alanine', 'lysine', 'threonine', 'ADP', 'dATP', 'CTP', 'UTP', 'biomass', 'asparagine', 'PS-LD pool', 'dTTP', 'PC-LD pool', 'phenylalanine', 'ATP', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'dGTP', 'methionine', 'glycine', 'valine', 'leucine'}	38	4	42	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'cholesterol', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'cholesterol', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	17	0	17
MAR05341	H+ + NADPH + O2 + palmitate => H2O + NADP+ + 16-hydroxyhexadecanoic acid	Fatty acid oxidation	1	H+ + NADPH + O2 + palmitate	H2O + NADP+ + 16-hydroxyhexadecanoic acid	{'H+', 'palmitate', 'O2', 'NADPH'}	{'NADP+', 'H2O', '16-hydroxyhexadecanoic acid'}	{'H+', '16-hydroxyhexadecanoic acid', 'NADPH', 'palmitate', 'O2', 'NADP+', 'H2O'}	4	3	7	{'palmitate'}	{}	{'palmitate'}	1	0	1
MAR05425	behenic acid + 2 H+ + 3 NADPH + 3 O2 => 4 H2O + 3 NADP+ + Docosanedioicacid	Fatty acid oxidation	1	behenic acid + 2 H+ + 3 NADPH + 3 O2	4 H2O + 3 NADP+ + Docosanedioicacid	{'H+', 'O2', 'behenic acid', 'NADPH'}	{'Docosanedioicacid', 'NADP+', 'H2O'}	{'H+', 'NADPH', 'O2', 'behenic acid', 'Docosanedioicacid', 'NADP+', 'H2O'}	4	3	7	{'behenic acid'}	{}	{'behenic acid'}	1	0	1
MAR05427	behenic acid + NADPH + O2 => H2O + NADP+ + W-Hydroxydocosanoicacid	Fatty acid oxidation	1	behenic acid + NADPH + O2	H2O + NADP+ + W-Hydroxydocosanoicacid	{'O2', 'behenic acid', 'NADPH'}	{'NADP+', 'H2O', 'W-Hydroxydocosanoicacid'}	{'NADPH', 'O2', 'behenic acid', 'NADP+', 'H2O', 'W-Hydroxydocosanoicacid'}	3	3	6	{'behenic acid'}	{}	{'behenic acid'}	1	0	1
MAR06348	H+ + NADPH + O2 + decanoic acid => H2O + NADP+ + W-Hydroxydecanoicacid	Fatty acid oxidation	1	H+ + NADPH + O2 + decanoic acid	H2O + NADP+ + W-Hydroxydecanoicacid	{'H+', 'decanoic acid', 'O2', 'NADPH'}	{'W-Hydroxydecanoicacid', 'NADP+', 'H2O'}	{'H+', 'O2', 'NADPH', 'decanoic acid', 'NADP+', 'W-Hydroxydecanoicacid', 'H2O'}	4	3	7	{'decanoic acid'}	{}	{'decanoic acid'}	1	0	1
MAR06846	ATP + CoA + succinate => AMP + PPi + succinyl-CoA	Fatty acid oxidation	1	ATP + CoA + succinate	AMP + PPi + succinyl-CoA	{'succinate', 'CoA', 'ATP'}	{'succinyl-CoA', 'PPi', 'AMP'}	{'succinate', 'CoA', 'AMP', 'PPi', 'succinyl-CoA', 'ATP'}	3	3	6	{'succinate'}	{}	{'succinate'}	1	0	1
MAR06852	H2O + succinyl-CoA => CoA + H+ + succinate	Fatty acid oxidation	1	H2O + succinyl-CoA	CoA + H+ + succinate	{'succinyl-CoA', 'H2O'}	{'H+', 'succinate', 'CoA'}	{'H+', 'succinate', 'succinyl-CoA', 'CoA', 'H2O'}	2	3	5	{}	{'succinate'}	{'succinate'}	0	1	1
MAR06919	3alpha,12alpha-dihydroxy-5beta-cholanate + Gums => Guar Gum-Deoxyxholic Acid Complex	Dietary fiber binding	1	3alpha,12alpha-dihydroxy-5beta-cholanate + Gums	Guar Gum-Deoxyxholic Acid Complex	{'3alpha,12alpha-dihydroxy-5beta-cholanate', 'Gums'}	{'Guar Gum-Deoxyxholic Acid Complex'}	{'3alpha,12alpha-dihydroxy-5beta-cholanate', 'Gums', 'Guar Gum-Deoxyxholic Acid Complex'}	2	1	3	{'3alpha,12alpha-dihydroxy-5beta-cholanate'}	{}	{'3alpha,12alpha-dihydroxy-5beta-cholanate'}	1	0	1
MAR07159	H+ + 3alpha,12alpha-dihydroxy-5beta-cholanate + Pectin => Pectin-Deoxycholic Acid Complex	Dietary fiber binding	1	H+ + 3alpha,12alpha-dihydroxy-5beta-cholanate + Pectin	Pectin-Deoxycholic Acid Complex	{'3alpha,12alpha-dihydroxy-5beta-cholanate', 'H+', 'Pectin'}	{'Pectin-Deoxycholic Acid Complex'}	{'Pectin-Deoxycholic Acid Complex', 'H+', 'Pectin', '3alpha,12alpha-dihydroxy-5beta-cholanate'}	3	1	4	{'3alpha,12alpha-dihydroxy-5beta-cholanate'}	{}	{'3alpha,12alpha-dihydroxy-5beta-cholanate'}	1	0	1
MAR08218	H+ + NADPH + desmosterol => cholesterol + NADP+	Cholesterol metabolism	1	H+ + NADPH + desmosterol	cholesterol + NADP+	{'desmosterol', 'H+', 'NADPH'}	{'NADP+', 'cholesterol'}	{'H+', 'NADPH', 'desmosterol', 'NADP+', 'cholesterol'}	3	2	5	{}	{'cholesterol'}	{'cholesterol'}	0	1	1
MAR08975	ATP + inosine => ADP + H+ + IMP	Purine metabolism	1	ATP + inosine	ADP + H+ + IMP	{'ATP', 'inosine'}	{'H+', 'ADP', 'IMP'}	{'H+', 'IMP', 'inosine', 'ADP', 'ATP'}	2	3	5	{'inosine'}	{}	{'inosine'}	1	0	1
MAR09931	0.50563 alanine + 0.35926 arginine + 0.27942 asparagine + 0.35261 aspartate + 20.7045 ATP + 0.020401 cholesterol + 0.011658 CL pool + 0.039036 CTP + 0.046571 cysteine + 0.27519 glucose-6-phosphate + 0.38587 glutamate + 0.326 glutamine + 0.53889 glycine + 0.036117 GTP + 20.6508 H2O + 0.12641 histidine + 0.28608 isoleucine + 0.54554 leucine + 0.59211 lysine + 0.15302 methionine + 0.15446 PC-LD pool + 0.055374 PE-LD pool + 0.25947 phenylalanine + 0.023315 PI pool + 0.41248 proline + 0.005829 PS-LD pool + 0.39253 serine + 0.017486 SM pool + 0.31269 threonine + 0.013306 tryptophan + 0.15967 tyrosine + 0.053446 UTP + 0.35261 valine + 0.002914 PG-CL pool => 20.6508 ADP + 20.6508 H+ + 20.6508 Pi + biomass	Artificial reactions	1	0.50563 alanine + 0.35926 arginine + 0.27942 asparagine + 0.35261 aspartate + 20.7045 ATP + 0.020401 cholesterol + 0.011658 CL pool + 0.039036 CTP + 0.046571 cysteine + 0.27519 glucose-6-phosphate + 0.38587 glutamate + 0.326 glutamine + 0.53889 glycine + 0.036117 GTP + 20.6508 H2O + 0.12641 histidine + 0.28608 isoleucine + 0.54554 leucine + 0.59211 lysine + 0.15302 methionine + 0.15446 PC-LD pool + 0.055374 PE-LD pool + 0.25947 phenylalanine + 0.023315 PI pool + 0.41248 proline + 0.005829 PS-LD pool + 0.39253 serine + 0.017486 SM pool + 0.31269 threonine + 0.013306 tryptophan + 0.15967 tyrosine + 0.053446 UTP + 0.35261 valine + 0.002914 PG-CL pool	20.6508 ADP + 20.6508 H+ + 20.6508 Pi + biomass	{'GTP', 'cholesterol', 'SM pool', 'serine', 'glutamine', 'aspartate', 'PG-CL pool', 'tyrosine', 'glutamate', 'glucose-6-phosphate', 'PE-LD pool', 'H2O', 'CL pool', 'histidine', 'PI pool', 'proline', 'lysine', 'alanine', 'threonine', 'CTP', 'UTP', 'asparagine', 'PS-LD pool', 'PC-LD pool', 'phenylalanine', 'ATP', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'H+', 'ADP', 'Pi', 'biomass'}	{'GTP', 'cholesterol', 'SM pool', 'serine', 'glutamine', 'aspartate', 'PG-CL pool', 'tyrosine', 'glutamate', 'glucose-6-phosphate', 'PE-LD pool', 'H2O', 'CL pool', 'histidine', 'PI pool', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'CTP', 'UTP', 'biomass', 'asparagine', 'PS-LD pool', 'PC-LD pool', 'phenylalanine', 'ATP', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	34	4	38	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'cholesterol', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'cholesterol', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	17	0	17
